step,winner,endpoint_factor,edge_factor
11,1,0.967399,0.804365
12,1,-0.389744,0.180556
13,1,0.710256,0.819444
14,1,-0.373077,0.180556
15,1,0.830495,0.742821
16,1,0.0249389,0.315404
17,1,1.19255,0.921392
18,1,0.546032,0.489646
19,1,1.06075,0.709091
20,1,0.870274,0.711039
21,1,1.43248,0.908261
22,1,1.09081,0.640079
23,1,1.21825,0.252922
24,1,1.21825,0.471609
25,1,1.87778,0.414538
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.892857,0.684524
4,-1,-0.315476,0.0384921
5,-1,-0.513889,-0.194841
6,-1,-1.20076,-0.380952
7,-1,-0.675758,-0.125
8,-1,-0.833333,-0.0361111
9,-1,-0.216667,0.172222
0,-1,0,0
1,-1,0.283333,0.211111
2,-1,-0.216667,0.00277778
3,-1,0.283333,0.211111
4,-1,-0.216667,0.00277778
5,-1,0.241667,0.211111
6,-1,-0.258333,0.00952381
7,-1,0.311111,0.434524
8,-1,0.483766,0.667857
9,-1,0.911111,0.913889
10,-1,0.836869,0.818254
11,-1,0.65,0.584921
12,-1,-0.213131,0.187698
13,-1,-0.408369,-0.0456349
14,-1,-1.06254,-0.253968
15,-1,-0.580988,0.0238095
16,-1,-0.830988,0.0777778
0,1,0,0
1,1,-0.233333,-0.207143
2,1,-0.47619,-0.418254
3,1,-0.217857,-0.20119
4,1,0.0321429,0.0349206
5,1,-0.217857,-0.198413
6,1,-0.35119,-0.236111
7,1,0.19881,-0.0527778
8,1,-0.792857,-0.682937
9,1,-0.459524,-0.709127
0,-1,0,0
1,-1,-0.166667,-0.233333
2,-1,-0.8,-0.441667
3,-1,0.408333,0.204365
4,-1,-0.634921,-0.457143
5,-1,-0.347222,-0.246032
6,-1,-0.867424,-0.454365
7,-1,0.340909,0.191667
8,-1,0.025,-0.0166667
9,-1,0.34881,-0.0595238
10,-1,-0.141667,-0.267857
11,-1,0.35,-0.0595238
12,-1,-0.459524,-0.47619
13,-1,0.512698,0.214286
14,-1,-0.695635,-0.431746
15,-1,-0.578968,-0.456746
16,-1,-1.0373,-0.677778
17,-1,-1.2123,-0.870599
18,-1,-1.36111,-0.84246
19,-1,-0.994444,-0.64246
20,-1,-1.68591,-0.984163
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,0.458333,0.208333
4,1,5.55112e-17,0
5,1,0.483333,0.208333
6,1,-0.0416667,0
7,1,-0.22619,-0.246825
8,1,-0.45,0.0527778
9,1,0.307143,-0.0289683
10,1,-0.442857,-0.215079
11,1,-0.192857,-0.237302
0,1,0,0
1,1,0.5,0.208333
2,1,0.666667,0.444444
3,1,1.10714,0.652778
4,1,-0.031746,0.00396825
5,1,0.233333,0.275
6,1,-0.72381,-0.415476
7,1,0.484524,0.230556
8,1,-0.40873,-0.179365
9,1,0.767857,0.466667
10,1,-0.380159,-0.193254
11,1,-0.0896825,0.0623016
12,1,-0.656349,-0.121032
13,1,0.438889,0.209524
14,1,-0.0611111,0.00238095
15,1,0.248413,0.21627
16,1,-0.668254,-0.171429
17,1,0.498413,0.452381
18,1,-0.0230519,0.282937
19,1,0.53141,0.49127
20,1,1.04093,0.724603
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,0.505952,0.214286
4,1,0.69881,0.450397
5,1,0.532143,0.217063
6,1,0.383333,0.204365
7,1,0.241667,-0.0289683
8,1,-0.00833333,-0.0511905
9,1,0.558333,0.132143
10,1,0.141667,-0.115079
11,1,0.864744,-0.0289683
12,1,0.614744,-0.00674603
13,1,0.78141,-0.0289683
14,1,0.432143,-0.277778
15,1,0.932143,-0.0706349
0,-1,0,0
1,-1,-0.5,-0.208333
2,-1,-0.8,-0.441667
3,-1,-0.3,-0.233333
4,-1,-0.8,-0.441667
5,-1,-0.357143,-0.233333
6,-1,-0.630556,-0.444444
7,-1,-0.342424,-0.233333
8,-1,-0.623077,-0.444444
9,-1,-0.804029,-0.677778
10,-1,-0.938095,-0.737302
11,-1,0.270238,-0.0912698
12,-1,-0.0551587,-0.299603
13,-1,0.258297,-0.0884921
14,-1,0.211147,-0.0845238
15,-1,0.546663,0.12381
16,-1,0.25285,-0.0563131
17,-1,0.775433,0.153608
18,-1,0.466108,-0.0654762
19,-1,1.23472,0.204726
20,-1,0.568056,-0.230988
21,-1,1.7875,0.329618
22,-1,0.968056,-0.0387446
23,-1,1.49562,0.122308
24,-1,1.99383,0.418448
25,-1,2.20689,0.639336
26,-1,2.16822,0.562315
27,-1,1.91822,0.44763
28,-1,1.91091,0.369542
29,-1,2.10139,0.331721
30,-1,1.85139,0.165152
31,-1,2.31938,0.92434
32,-1,1.17097,0.680556
33,-1,2.07097,0.958236
34,-1,1.65115,0.750153
35,-1,2.14591,0.863614
36,-1,1.89591,0.874603
37,-1,2.14591,0.863614
38,-1,1.3984,0.688584
39,-1,1.6484,0.702595
40,-1,1.31506,0.715665
41,-1,1.56506,0.704676
0,-1,0,0
1,-1,-0.233333,-0.207143
2,-1,-0.47619,-0.418254
3,-1,-0.217857,-0.20119
4,-1,-0.717857,-0.409524
5,-1,0,0
6,-1,0.188889,0.191667
7,-1,0.188889,0.191667
8,-1,-0.474242,-0.562302
9,-1,-0.9,-0.741667
10,-1,-0.716667,-0.508333
11,-1,-0.583333,-0.501587
12,-1,-0.446429,-0.268254
13,-1,-0.196429,-0.258333
14,-1,-0.771429,-0.441667
15,-1,-0.404762,-0.212302
16,-1,-0.895833,-0.413492
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0.0472222,0
5,-1,0.438889,0.212302
6,-1,0.0694444,0.532937
7,-1,0.319444,0.545635
8,-1,0.549242,0.778968
9,-1,0.650433,0.836905
10,-1,0.118687,0.629762
11,-1,0.307576,0.30119
12,-1,-0.116667,0.394048
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,0.458333,0.208333
4,1,-0.392857,-0.47619
5,1,-0.0928571,-0.242857
6,1,-0.592857,-0.45119
7,1,0.466667,0.201587
8,1,-0.116667,0.0222222
9,1,0.133333,5.55112e-17
10,1,-0.95,-0.655556
11,1,-0.408333,-0.513889
12,1,0.0154762,-0.0126984
13,1,0.866667,0.745238
14,1,-0.05,0.35754
15,1,1.01548,1.01905
16,1,-0.0845238,0.398413
17,1,0.709066,0.921032
18,1,0.14881,0.683333
19,1,0.243254,0.790476
20,1,-0.740079,0.0321429
21,1,-0.118651,0.166667
22,1,-0.863095,-0.277886
23,1,0.0535714,0.0809524
24,1,-0.784524,-0.216342
25,1,0.42381,0.308766
26,1,-0.392857,-0.0500722
27,1,0.944084,0.459776
28,1,0.128608,0.111544
29,1,0.446861,-0.0693723
30,1,-0.0114719,-0.2421
31,1,0.612338,-0.107925
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,0.5,0.208333
4,1,0.180556,0
5,1,0.680556,0.208333
6,1,0.2,0
7,1,0.5,0.233333
8,1,0.480556,0.237302
9,1,0.925,0.75119
10,1,0.950758,0.696825
11,1,1.47466,0.920635
12,1,0.569048,0.111111
13,1,0.896886,0.319444
14,1,0.224664,-0.0734127
15,1,1.23016,0.601587
16,1,0.0218254,-0.0444444
17,1,1.20516,0.584524
18,1,0.930754,0.387302
19,1,1.07361,0.364322
20,1,0.823611,0.320635
21,1,0.558135,0.0964646
22,1,0.148413,-0.165404
23,1,0.691667,0.0151515
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,-5.55112e-17,0
5,-1,0.436111,0.208333
6,-1,-0.0888889,0
7,-1,0.35,0.208333
8,-1,-0.136941,0
9,-1,0.303669,0.208333
10,-1,-0.202248,0
11,-1,0.143885,0.204365
12,-1,0.00862887,-0.299603
13,-1,-0.0656136,-0.911905
14,-1,-0.250433,-0.302381
15,-1,-0.0004329,-0.327381
16,-1,-1.21145,-0.973413
17,-1,-0.392002,-0.550794
18,-1,-0.225336,-0.31746
19,-1,-0.142002,-0.314683
20,-1,-0.128924,-0.164683
21,-1,0.315622,0.0508297
22,-1,0.652224,0.113456
23,-1,0.988189,0.326587
24,-1,1.1594,0.520022
25,-1,1.4094,0.50184
26,-1,1.1594,0.520022
27,-1,1.4094,0.50184
28,-1,1.3239,0.344264
29,-1,1.79381,1.23088
30,-1,1.23131,0.904437
31,-1,1.58669,1.07482
32,-1,1.05335,0.82737
33,-1,1.30335,0.87096
34,-1,0.386524,0.544037
35,-1,1.74895,0.935709
36,-1,1.2343,1.00327
0,-1,0,0
1,-1,-0.233333,-0.207143
2,-1,0,0
3,-1,-0.182143,-0.20119
4,-1,0.0194444,0.00595238
5,-1,0.35119,0.217063
6,-1,0.589322,0.428175
7,-1,1.01154,0.946032
8,-1,0.0670996,0.280556
9,-1,-0.215476,0.0694444
10,-1,-0.505556,-0.141667
11,-1,0.702778,0.504365
12,-1,-0.480556,-0.141667
13,-1,-0.570974,-0.392857
14,-1,-0.730065,-0.373413
15,-1,-0.082746,-0.165079
16,-1,-0.485411,-0.280952
0,1,0,0
1,1,0.283333,0.211111
2,1,0,0
3,1,0.5,0.208333
4,1,-0.309524,-0.208333
5,1,0.45,0.503968
6,1,-0.65,-0.134921
7,1,0.558333,0.511111
8,1,-0.261111,0.0884921
9,1,0.222222,0.302778
10,1,-0.261844,0.0785714
11,1,0.149267,0.286905
12,1,-0.385775,0.44127
13,1,-0.0980769,0.0849206
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0,0
5,-1,-0.37619,-0.198413
6,-1,-0.577778,-0.461111
7,-1,-0.35,-0.533333
8,-1,-1.41667,-1.18889
9,-1,-0.575,-0.430556
10,-1,-1.69927,-1.07183
11,-1,-0.871429,-0.623016
12,-1,-0.704762,-0.391667
13,-1,0.321429,0.333333
14,-1,0.479167,0.566667
15,-1,1.55,1.28889
16,-1,0.740476,0.86627
17,-1,0.997421,0.898413
18,-1,0.140278,0.75
19,-1,0.390278,0.727778
20,-1,-0.0581349,0.480556
21,-1,0.747421,0.836111
22,-1,-0.419246,0.188059
23,-1,-0.415873,0.259524
24,-1,-0.791468,0.0451299
25,-1,0.293813,0.549242
26,-1,0.118056,0.556494
27,-1,0.368056,0.541342
28,-1,0.0478535,0.333719
29,-1,1.1672,0.791939
30,-1,0.0930916,0.307576
31,-1,0.825534,0.654462
32,-1,-0.348708,0.139696
33,-1,0.13649,0.285617
34,-1,-0.81351,0.00528499
35,-1,0.373611,0.384117
36,-1,0.18631,0.35082
37,-1,1.18631,0.615106
38,-1,0.00499639,0.199655
39,-1,0.502365,0.488879
40,-1,-0.667507,0.0697705
41,-1,0.453211,0.493876
42,-1,0.612836,0.631376
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,-0.505952,-0.214286
4,-1,-0.815476,-0.447619
5,-1,-0.541667,-0.239286
6,-1,-0.832143,-0.459921
7,-1,-0.330952,-0.251587
8,-1,-1.13407,-1.0377
9,-1,-0.157143,-0.362698
10,-1,-1.36548,-1.00873
11,-1,-0.365476,-0.621032
12,-1,-1.36548,-1.00873
13,-1,-0.182143,-0.362698
14,-1,-0.64329,-0.600397
15,-1,-0.327976,-0.344841
16,-1,-0.16131,-0.111508
17,-1,-0.0125,-0.0988095
18,-1,0.129167,0.127381
19,-1,0.379167,0.149603
20,-1,-0.1875,-0.0246392
21,-1,0.217262,0.188528
22,-1,-0.393849,-0.255988
0,1,0,0
1,1,0.283333,0.211111
2,1,-0.216667,0.00277778
3,1,0.166667,0.211111
4,1,-0.767857,-0.441667
5,1,-0.257937,-0.227381
6,1,0.247619,-0.0190476
7,1,0.727417,0.179365
8,1,-0.387302,-0.45119
9,1,0.1329,-0.252778
10,1,-1.07692,-0.876587
11,1,-0.254701,-0.447619
12,1,-0.851923,-0.655952
13,1,-0.51859,-0.729365
0,1,0,0
1,1,-0.233333,-0.207143
2,1,-0.47619,-0.418254
3,1,0.0238095,-0.209921
4,1,0.44881,-0.0123016
5,1,0.287698,-0.245635
6,1,0.275,-0.277381
7,1,0.775,-0.10119
0,-1,0,0
1,-1,0.283333,0.211111
2,-1,0,0
3,-1,0.325,0.211111
4,-1,-0.216667,0.00277778
5,-1,0.130556,0.211111
6,-1,-0.440476,-0.242063
7,-1,0.240476,-0.0845238
8,-1,0.365476,0.14881
9,-1,0.615476,0.15873
10,-1,0.0404762,-0.0246032
0,-1,0,0
1,-1,-0.233333,-0.207143
2,-1,0,0
3,-1,-0.182143,-0.20119
4,-1,0.0194444,0.00595238
5,-1,-0.15,-0.185714
6,-1,-0.15,-0.185714
7,-1,-0.292424,-0.360714
8,-1,-0.0174242,-0.153571
9,-1,0.292857,0.0575397
10,-1,-0.494481,-0.684127
11,-1,-0.345671,-0.706349
12,-1,-1.00668,-0.914683
13,-1,-0.951129,-0.895238
14,-1,-1.23509,-1.10635
15,-1,-0.908171,-1.4119
16,-1,-2.16055,-1.55556
17,-1,-0.981548,-0.925
18,-1,-1.71746,-0.741667
19,-1,-0.380519,-0.117857
20,-1,-0.180519,0.444444
21,-1,0.569481,0.556746
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0.0472222,0
5,-1,-0.416667,-0.212302
6,-1,-0.7,-0.448413
7,-1,-0.292424,0.0849206
8,-1,0.05,0.321032
9,-1,0.05,0.0599206
10,-1,-1.11667,-0.334524
11,-1,0.240476,0.289286
12,-1,-0.936111,-0.356746
13,-1,0.267424,0.289286
14,-1,0.475758,0.480952
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.490476,0.208333
4,-1,0.133333,0.00396825
5,-1,0.633333,0.212302
6,-1,-0.32381,-0.538889
7,-1,0.633333,0.119841
8,-1,0.222222,-0.0884921
9,-1,0.279365,-0.115079
10,-1,0.182143,0.302778
11,-1,0.457143,0.496032
12,-1,-0.0428571,0.288889
0,1,0,0
1,1,-0.233333,-0.207143
2,1,-0.47619,-0.418254
3,1,0.0238095,-0.209921
4,1,-0.47619,-0.418254
5,1,-0.670635,-0.651587
6,1,-0.45202,-0.418254
7,1,0.201515,-0.209921
8,1,-0.227356,-0.418254
9,1,0.395299,-0.258333
10,1,0.145299,-0.262302
11,1,0.657204,-0.0956349
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0.311111,0.50119
5,-1,-0.141667,0.323413
6,-1,-0.666667,0.11627
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.490476,0.208333
4,-1,0,0
5,-1,0.290476,-0.352381
6,-1,-0.342857,-0.560714
7,-1,0.716667,0.0666667
8,-1,0.82619,0.3
9,-1,1.07619,0.303968
10,-1,0.494444,0.120635
11,-1,1.49091,0.711111
12,-1,0.447619,0.438889
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0.311111,0.50119
5,-1,0.694444,0.721032
6,-1,0.290909,0.509921
7,-1,0.840909,0.693254
8,-1,0.424242,0.486111
9,-1,0.674242,0.508333
10,-1,-0.0757576,0.322222
0,-1,0,0
1,-1,0.283333,0.211111
2,-1,-0.666667,-0.444444
3,-1,0.440476,0.204365
4,-1,0.533333,0.472222
5,-1,1.02381,0.680556
6,-1,-0.0761905,0.0416667
7,-1,0.438528,0.265476
8,-1,-0.0814103,0.0511905
9,-1,0.811844,0.741667
10,-1,0.484066,0.488889
11,-1,0.281746,0.287698
12,-1,-0.0519841,0.17619
13,-1,0.405649,0.384524
14,-1,0.447911,0.684524
15,-1,0.697911,0.703968
16,-1,0.198663,0.587302
17,-1,0.448663,0.565079
18,-1,-0.0291145,0.478968
19,-1,1.34325,1.24563
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0.0472222,0
5,-1,0.537698,0.208333
6,-1,0.180556,0.00396825
7,-1,-0.278535,-0.204365
8,-1,-0.611869,-0.178175
0,-1,0,0
1,-1,-0.233333,-0.207143
2,-1,-0.47619,-0.418254
3,-1,-0.217857,-0.20119
4,-1,-0.717857,-0.409524
5,-1,0.1,0.277778
6,-1,-0.222222,0.0444444
7,-1,0.533333,0.472222
8,-1,-0.695202,-0.17381
9,-1,0.124242,0.24881
10,-1,-0.209188,0.0376984
11,-1,0.290812,0.204365
12,-1,-0.322319,-0.00396825
13,-1,0.134524,0.204365
14,-1,-0.217582,-0.0456349
15,-1,-0.0195055,-0.0634921
16,-1,-0.0980769,-0.135714
17,-1,0.3931,0.0654762
18,-1,-0.20428,-0.142857
0,1,0,0
1,1,-0.233333,-0.207143
2,1,-0.4,-0.408333
3,1,-0.560714,-0.6
4,1,-0.295635,-0.392857
5,1,-0.467857,-0.567857
6,1,-0.182576,-0.360714
7,1,0.346465,0.329365
8,1,-0.875855,-0.316667
9,1,0.307479,0.329365
10,1,-0.892521,-0.316667
11,1,-0.013986,0.0611111
12,1,0.0852814,0.294444
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.892857,0.684524
4,-1,0.361111,0.47619
5,-1,0.819444,0.684524
6,-1,-0.125,0.031746
7,-1,1.08333,0.677778
8,-1,0.107576,0.248413
9,-1,0.907576,0.665079
10,-1,0.833333,0.677381
11,-1,0.464744,0.545635
12,-1,0.619505,0.737302
13,-1,0.338095,0.503968
14,-1,-0.103571,0.296825
15,-1,0.191667,0.381746
16,-1,-0.575,0.195635
17,-1,0.770238,0.819444
18,-1,0.245238,0.634127
19,-1,0.428321,0.177381
20,-1,-0.0984127,0.0412698
21,-1,-0.087949,0.0253608
22,-1,-0.382455,0.0804834
23,-1,-0.309378,-0.167136
24,-1,-0.559378,-0.148954
25,-1,-0.309378,-0.192569
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.442857,0.208333
4,-1,5.55112e-17,0
5,-1,0.273413,0.211111
6,-1,-0.226587,0.00674603
7,-1,0.273413,0.215079
8,-1,-0.0642857,0.00396825
9,-1,-0.701587,-0.419048
10,-1,-1.02778,-0.986905
11,-1,0.0555556,-0.331349
12,-1,-0.690476,-0.724206
13,-1,0.518615,-0.119048
14,-1,-0.368687,-0.896429
15,-1,-0.0591631,-0.656349
16,-1,-0.559163,-0.864683
17,-1,-0.346898,-0.663492
18,-1,-1.10245,-1.07619
19,-1,-0.0024531,-0.409524
20,-1,-0.106349,-0.428211
21,-1,0.893651,-0.0309885
22,-1,0.833038,0.313636
23,-1,1.18463,0.52197
24,-1,0.967958,0.536616
25,-1,1.18131,0.2921
26,-1,0.429026,0.131843
27,-1,1.06071,0.296137
28,-1,1.06895,0.453652
29,-1,1.11206,0.498121
0,-1,0,0
1,-1,-0.233333,-0.207143
2,-1,0,0
3,-1,-0.182143,-0.20119
4,-1,0.0194444,0.00595238
5,-1,-0.15,-0.185714
6,-1,-0.15,-0.185714
7,-1,0.133333,0.0253968
8,-1,-0.375,-0.182937
9,-1,-0.411111,-0.182937
10,-1,-0.691667,-0.141667
11,-1,0.1,0.265079
12,-1,-0.75,-0.437698
13,-1,-0.192857,-0.290079
14,-1,-0.69881,-0.504365
15,-1,-0.390476,-0.293254
16,-1,-0.325,-0.0281746
17,-1,-0.191667,-0.0214286
18,-1,-0.0666667,0.211905
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.892857,0.684524
4,-1,0.311111,0.50119
5,-1,0.694444,0.721032
6,-1,0.290909,0.509921
7,-1,0.174242,0.24881
8,-1,-0.242424,0.0376984
9,-1,0.198052,0.242063
10,-1,-0.52619,0.112698
0,-1,0,0
1,-1,0.283333,0.211111
2,-1,-0.666667,-0.444444
3,-1,-0.116667,-0.261111
4,-1,-0.45,-0.503968
5,-1,0.605556,0.138889
6,-1,-0.602778,-0.507143
7,-1,0.216667,-0.0845238
8,-1,-0.879798,-0.727381
9,-1,-0.521368,-0.49127
10,-1,-1.02137,-0.705556
11,-1,-0.0650794,-0.290079
12,-1,-0.555556,-0.498413
13,-1,0.483766,0.0988095
14,-1,-0.726648,-0.524964
15,-1,0.0927961,-0.117821
16,-1,-0.239683,-0.336111
17,-1,0.553968,0.115476
18,-1,0.462792,0.278968
0,-1,0,0
1,-1,-0.233333,-0.207143
2,-1,-0.47619,-0.418254
3,-1,0.416667,0.237302
4,-1,-0.0833333,0.0289683
5,-1,0.255556,0.232143
6,-1,-0.152778,0.0277778
7,-1,0.109091,0.238889
8,-1,-0.89881,-0.412698
9,-1,-0.42381,-0.204365
10,-1,-1.38095,-0.913889
11,-1,-1.21825,-0.958333
12,-1,-1.63853,-1.16667
13,-1,-0.921861,-0.692857
14,-1,-0.968885,-0.696825
15,-1,-0.626461,-0.498413
16,-1,-0.631385,-0.469444
17,-1,-0.611742,-0.430556
18,-1,-0.532086,-0.1
19,-1,-0.282086,-0.122222
0,1,0,0
1,1,-0.233333,-0.207143
2,1,0.333333,0.47619
3,1,0.925,0.684524
4,1,0.541667,0.486111
5,1,1.05159,0.709921
6,1,-0.156746,0.0638889
7,1,-0.00833333,0.331746
8,1,-0.31859,0.0984127
9,1,0.18141,0.306746
10,1,0.694444,0.769444
11,1,1.14805,0.97381
12,1,0.666667,0.469444
13,1,0.5,0.236111
0,-1,0,0
1,-1,-0.233333,-0.207143
2,-1,-0.47619,-0.418254
3,-1,0.416667,0.237302
4,-1,-0.791667,-0.40873
5,-1,-0.533333,-0.162698
6,-1,-1.10833,-0.346032
7,-1,-0.583333,-0.0805556
8,-1,-0.8,-0.0333333
9,-1,-0.361111,0.163889
10,-1,-0.611111,0.190079
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,0.458333,0.208333
4,1,5.55112e-17,0
5,1,0.436111,0.208333
6,1,0.477778,0.208333
7,1,0.755556,0.441667
8,1,0.235354,0.233333
9,1,0.435354,0.20119
10,1,-0.669444,-0.454365
11,1,-0.241667,-0.538889
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,0.458333,0.208333
4,1,5.55112e-17,0
5,1,0.436111,0.208333
6,1,0.0222222,0
7,1,0,0
8,1,-0.383333,-0.212302
9,1,-0.0511905,0.0238095
10,1,-0.539286,-0.184524
11,1,-0.0690476,0.0238095
12,1,0.164286,0.569444
13,1,0.180159,0.605159
14,1,0.238095,0.551984
15,1,0.516865,0.785317
16,1,0.534921,0.80754
17,1,1.32659,1.21349
18,1,1.02976,0.973413
19,1,1.54996,1.18175
20,1,1.28062,0.970635
21,1,1.77943,1.175
22,1,1.41951,0.888456
23,1,1.51233,0.841306
24,1,1.10399,0.648052
25,1,1.35399,0.618254
26,1,0.772583,0.418254
27,1,0.772583,0.396104
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0.311111,0.50119
5,-1,0.694444,0.721032
6,-1,0.290909,0.509921
7,-1,0.840909,0.693254
8,-1,0.424242,0.486111
9,-1,0.674242,0.508333
10,-1,-0.0757576,0.322222
11,-1,0.379798,0.519444
12,-1,-0.0444444,0.612302
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0.311111,0.50119
5,-1,0.694444,0.721032
6,-1,0.290909,0.509921
7,-1,-0.000757576,0.288889
8,-1,-0.991667,-0.379365
9,-1,0.216667,0.266667
10,-1,-0.283333,0.0595238
11,-1,0.292857,0.267857
12,-1,0.484921,0.509921
13,-1,0.935678,0.329365
14,-1,0.199664,0.143254
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.458333,0.208333
4,-1,0.311111,0.50119
5,-1,0.727778,0.725
6,-1,-0.500758,0.0789683
7,-1,0.259163,0.491667
8,-1,-0.240837,0.284524
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,0.5,0.208333
4,1,0.0194444,0
5,1,0.344444,0.233333
6,1,-0.155556,0.025
7,1,0.32381,0.538889
8,1,-0.192857,0.331746
9,1,0.383333,0.540079
10,1,-0.609091,-0.118651
11,1,0.233333,0.303968
12,1,-0.123077,0.115079
13,1,0.366667,0.323413
14,1,-0.337698,-0.121032
15,1,-0.0603175,0.127778
16,1,-0.579365,-0.112698
17,1,-0.771032,-0.346032
0,-1,0,0
1,-1,-0.233333,-0.207143
2,-1,-0.47619,-0.418254
3,-1,0.416667,0.237302
4,-1,-0.0833333,0.0289683
5,-1,0.255556,0.232143
6,-1,-0.152778,0.0277778
7,-1,0.558333,0.472222
8,-1,-0.35,-0.237302
9,-1,0.533333,0.172619
10,-1,-0.248052,-0.240079
11,-1,-0.364719,-0.50119
12,-1,-0.781385,-0.712302
13,-1,-0.148052,-0.528968
14,-1,-0.398052,-0.506746
15,-1,0.685281,0.14881
16,-1,-0.124242,-0.27381
17,-1,-1.03377,-0.99127
18,-1,-1.41869,-1.25357
19,-1,-0.690909,-1.10794
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,0,0
4,1,0.490476,0.208333
5,1,-0.311111,-0.50119
6,1,-0.727778,-0.725
7,1,0.500758,-0.0789683
8,1,-0.259163,-0.491667
9,1,0.240837,-0.325
10,1,-0.105628,-0.538889
11,1,0.0686147,-0.584524
0,-1,0,0
1,-1,0.283333,0.211111
2,-1,0.47619,0.444444
3,-1,0.892857,0.684524
4,-1,0.311111,0.50119
5,-1,0.694444,0.721032
6,-1,0.290909,0.509921
7,-1,0.0647186,0.308333
8,-1,-0.249267,0.0861111
9,-1,0.282479,0.294444
10,-1,-0.711111,-0.37381
11,-1,-0.173016,-0.190476
12,-1,-1.3119,-0.565476
13,-1,-0.820833,-0.358333
14,-1,-1.40397,-0.566667
15,-1,-0.487302,-0.178968
16,-1,-1.65397,-0.802778
0,1,0,0
1,1,0.5,0.208333
2,1,0,0
3,1,-0.116667,-0.261111
4,1,-0.533333,-0.472222
5,1,0.675,0.17381
6,1,-0.508333,-0.472222
7,1,0.125,-0.288889
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.391667,0.212302
4,-1,-0.45,-0.503968
5,-1,0.605556,0.138889
6,-1,-0.602778,-0.507143
7,-1,0.580556,0.138889
8,-1,0.133333,-0.0988095
9,-1,0.909524,0.678571
10,-1,0.359524,0.50119
11,-1,0.725,0.744048
12,-1,0.2,0.590079
0,-1,0,0
1,-1,0.5,0.208333
2,-1,0,0
3,-1,0.442857,0.208333
4,-1,-0.047619,0
5,-1,-0.265476,-0.20119
6,-1,-0.575758,-0.434524
7,-1,-0.542857,-0.444048
8,-1,-0.833333,-0.655159
9,-1,0.0909091,0.0293651
10,-1,-1.13141,-0.616667
11,-1,-0.619444,-0.382143
12,-1,-1.004,-0.594444
13,-1,-0.0869048,-0.115079
14,-1,0.1125,0.118254
15,-1,0.763889,0.326587
16,-1,0.235913,0.0527778
17,-1,0.1375,-0.273052
18,-1,-0.1125,-0.277778
19,-1,0.481151,-0.161111
20,-1,-0.656385,-0.747294
21,-1,0.325325,-0.489719
22,-1,-0.210429,-0.767039
23,-1,0.310502,-0.58017
24,-1,-0.178166,-0.750697
25,-1,0.0718342,-0.760739
26,-1,0.463919,-0.578821
27,-1,0.713919,-0.592649
28,-1,0.248407,0.0771312
0,-1,0,0
1,-1,-0.166667,-0.233333
2,-1,-0.8,-0.441667
3,-1,-0.309524,-0.233333
4,-1,-0.815476,-0.447619
5,-1,-0.75,-0.437698
6,-1,-1.04048,-0.671032
7,-1,-0.980952,-0.661111
8,-1,-0.762698,-0.427778
9,-1,-0.366234,-0.172222
10,-1,-0.616234,-0.105556
11,-1,-0.199567,0.144444
0,-1,0,0
1,-1,0.283333,0.211111
2,-1,0.47619,0.444444
3,-1,0.892857,0.684524
4,-1,0.311111,0.50119
5,-1,0.727778,0.725
6,-1,-0.500758,0.0789683
7,-1,0.259163,0.491667
